state,frequency,pct
00010010101101001100,3,6.0E-6
00010010101111001100,4,8.0E-6
00010010110001001100,2,4.0E-6
00010010110011001100,3,6.0E-6
00010010110101001100,2,4.0E-6
00010010110111001100,2,4.0E-6
00010010111001001100,3,6.0E-6
00010010111011001100,3,6.0E-6
00010010111101001100,3,6.0E-6
00010010111111001100,3,6.0E-6
00010011000001001100,2,4.0E-6
00010011000011001100,2,4.0E-6
00010011000101001100,2,4.0E-6
00010011000111001100,4,8.0E-6
00010011001001001100,3,6.0E-6
00010011001011001100,3,6.0E-6
00010011001101001100,3,6.0E-6
00010011001111001100,3,6.0E-6
00010011010011001100,4,8.0E-6
00010011010101001100,1,2.0E-6
00010011010111001100,1,2.0E-6
00010011011001001100,2,4.0E-6
00010011011101001100,1,2.0E-6
00010011011111001100,4,8.0E-6
00010011100011001100,5,1.0E-5
00010011100101001100,4,8.0E-6
00010011100111001100,4,8.0E-6
00010011101001001100,3,6.0E-6
00010011101011001100,6,1.2E-5
00010011101101001100,2,4.0E-6
00010011101111001100,3,6.0E-6
00010011110001001100,6,1.2E-5
00010011110011001100,3,6.0E-6
00010011110101001100,4,8.0E-6
00010011110111001100,4,8.0E-6
00010011111001001100,5,1.0E-5
00010011111011001100,4,8.0E-6
00010011111101001100,2,4.0E-6
00010011111111001100,2,4.0E-6
00010100000001001100,5,1.0E-5
00010100000011001100,2,4.0E-6
00010100000101001100,4,8.0E-6
00010100000111001100,2,4.0E-6
00010100001011001100,3,6.0E-6
00010100001111001100,6,1.2E-5
00010100010001001100,2,4.0E-6
00010100010011001100,4,8.0E-6
00010100010101001100,1,2.0E-6
00010100010111001100,3,6.0E-6
00010100011001001100,4,8.0E-6
00010100011011001100,3,6.0E-6
00010100011101001100,3,6.0E-6
00010100011111001100,6,1.2E-5
00010100100011001100,1,2.0E-6
00010100100101001100,3,6.0E-6
00010100101001001100,1,2.0E-6
00010100101011001100,2,4.0E-6
00010100101101001100,3,6.0E-6
00010100101111001100,5,1.0E-5
00010100110001001100,3,6.0E-6
00010100110011001100,1,2.0E-6
00010100110111001100,1,2.0E-6
00010100111001001100,3,6.0E-6
00010100111011001100,3,6.0E-6
00010100111101001100,2,4.0E-6
00010100111111001100,2,4.0E-6
00010101000001001100,2,4.0E-6
00010101000011001100,2,4.0E-6
00010101000101001100,2,4.0E-6
